Step,Reward/Raw_Episode,Reward/Average_100_Episodes,Training/Success_Rate,Safety/Shield_Activations,Training/Episode_Length,Outcome/Type,Training/Learning_Rate,Loss/Policy_Loss,Loss/Value_Loss,Training/Entropy,Training/Approx_KL
40,-85.16493225097656,-163.5898895263672,0.0,0.0,307.0,3.0,0.0002961000136565417,,,,
41,-59.86994171142578,-161.0601348876953,0.0,0.0,177.0,3.0,0.00029600001289509237,,,,
42,-58.16604995727539,-158.6102752685547,0.0,0.0,188.0,3.0,0.00029590001213364303,,,,
43,-40.712215423583984,-155.86846923828125,0.0,0.0,103.0,3.0,0.0002958000113721937,,,,
44,-48.949867248535156,-153.43849182128906,0.0,0.0,163.0,3.0,0.00029570001061074436,,,,
45,-23.21588134765625,-150.54466247558594,0.0,0.0,66.0,3.0,0.000295600009849295,-0.014714576303958893,0.36285489797592163,2.8205296993255615,0.005869013722985983
46,-43.23809051513672,-148.2119140625,0.0,0.0,115.0,3.0,0.0002955000090878457,,,,
47,-37.2518424987793,-145.85105895996094,0.0,0.0,107.0,3.0,0.00029540000832639635,,,,
48,-34.80073928833008,-143.53749084472656,0.0,0.0,84.0,3.0,0.000295300007564947,,,,
49,-43.935791015625,-141.5048065185547,0.0,0.0,127.0,3.0,0.00029520000680349767,,,,
50,-46.8734130859375,-139.6121826171875,0.0,0.0,137.0,3.0,0.00029510000604204834,,,,
51,-31.13149642944336,-137.485107421875,0.0,0.0,83.0,3.0,0.000295000005280599,,,,
52,-82.42378234863281,-136.42623901367188,0.0,0.0,266.0,3.0,0.00029490000451914966,,,,
53,-35.58287048339844,-134.52352905273438,0.0,0.0,96.0,3.0,0.0002948000037577003,,,,
54,-22.79892921447754,-132.45455932617188,0.0,0.0,49.0,3.0,0.000294700002996251,,,,
55,-44.975372314453125,-130.86402893066406,0.0,0.0,138.0,3.0,0.00029460000223480165,,,,
56,-17.051076889038086,-128.83164978027344,0.0,0.0,27.0,3.0,0.0002945000014733523,,,,
57,-53.588138580322266,-127.5115966796875,0.0,0.0,165.0,3.0,0.000294400000711903,,,,
58,-38.18343734741211,-125.9714584350586,0.0,0.0,100.0,3.0,0.00029429999995045364,,,,
59,-36.312744140625,-124.45182037353516,0.0,0.0,117.0,3.0,0.0002941999991890043,,,,
60,-56.44437789916992,-123.318359375,0.0,0.0,179.0,3.0,0.00029409999842755497,,,,
61,-38.41453170776367,-121.9264907836914,0.0,0.0,101.0,3.0,0.00029399999766610563,,,,
62,-30.513200759887695,-120.45208740234375,0.0,0.0,108.0,3.0,0.0002938999969046563,-0.0007902599754743278,0.3927212953567505,2.8150441646575928,0.00993625819683075
63,-37.06758117675781,-119.1285171508789,0.0,0.0,110.0,3.0,0.00029379999614320695,,,,
64,-51.99664306640625,-118.07958221435547,0.0,0.0,147.0,3.0,0.0002936999953817576,,,,
65,-41.02009201049805,-116.89405059814453,0.0,0.0,152.0,3.0,0.0002935999946203083,,,,
66,-39.544830322265625,-115.72209167480469,0.0,0.0,102.0,3.0,0.00029349999385885894,,,,
67,-24.73255157470703,-114.3640365600586,0.0,0.0,51.0,3.0,0.0002933999930974096,,,,
68,-15.318815231323242,-112.9074935913086,0.0,0.0,46.0,3.0,0.00029329999233596027,,,,
69,-21.249767303466797,-111.5791244506836,0.0,0.0,65.0,3.0,0.00029319999157451093,,,,
70,-33.894351959228516,-110.46934509277344,0.0,0.0,110.0,3.0,0.0002930999908130616,,,,
71,-38.62179946899414,-109.45740509033203,0.0,0.0,126.0,3.0,0.00029299999005161226,,,,
72,-32.84376907348633,-108.39332580566406,0.0,0.0,100.0,3.0,0.0002928999892901629,,,,
73,-37.20561981201172,-107.41815185546875,0.0,0.0,106.0,3.0,0.0002927999885287136,,,,
74,-18.354015350341797,-106.2145767211914,0.0,0.0,66.0,3.0,0.00029269998776726425,,,,
75,-84.57508087158203,-105.92605590820312,0.0,0.0,247.0,3.0,0.0002925999870058149,,,,
76,-7.995677947998047,-104.63749694824219,0.0,0.0,71.0,3.0,0.0002924999862443656,,,,
77,-28.76941680908203,-103.6521987915039,0.0,0.0,94.0,3.0,0.00029239998548291624,,,,
78,-32.61625289916992,-102.7414779663086,0.0,0.0,110.0,3.0,0.00029230001382529736,,,,
79,-35.78189468383789,-101.89389038085938,0.0,0.0,96.0,3.0,0.000292200013063848,,,,
80,-19.466915130615234,-100.8635482788086,0.0,0.0,59.0,3.0,0.0002921000123023987,,,,
81,-37.29739761352539,-100.07878112792969,0.0,0.0,114.0,3.0,0.00029200001154094934,-0.00024198154278565198,0.5009188055992126,2.8088393211364746,0.009746983647346497
82,-11.124625205993652,-98.99397277832031,0.0,0.0,32.0,3.0,0.0002919000107795,,,,
83,-16.912275314331055,-98.00503540039062,0.0,0.0,33.0,3.0,0.00029180001001805067,,,,
84,-24.75531578063965,-97.13301849365234,0.0,0.0,79.0,3.0,0.00029170000925660133,,,,
85,-15.581832885742188,-96.17359161376953,0.0,0.0,75.0,3.0,0.000291600008495152,,,,
86,-12.84160327911377,-95.20462036132812,0.0,0.0,24.0,3.0,0.00029150000773370266,,,,
87,-16.574005126953125,-94.30081176757812,0.0,0.0,49.0,3.0,0.0002914000069722533,,,,
88,-11.810281753540039,-93.3634262084961,0.0,0.0,56.0,3.0,0.000291300006210804,,,,
89,-12.034936904907227,-92.44962310791016,0.0,0.0,17.0,3.0,0.00029120000544935465,,,,
90,-30.928966522216797,-91.76605987548828,0.0,0.0,106.0,3.0,0.0002911000046879053,,,,
91,-16.753618240356445,-90.9417495727539,0.0,0.0,31.0,3.0,0.000291000003926456,,,,
92,-22.702194213867188,-90.20001220703125,0.0,0.0,65.0,3.0,0.00029090000316500664,,,,
93,-65.18717956542969,-89.93106079101562,0.0,0.0,187.0,3.0,0.0002908000024035573,,,,
94,-27.929790496826172,-89.27147674560547,0.0,0.0,80.0,3.0,0.00029070000164210796,,,,
95,-13.342548370361328,-88.47222137451172,0.0,0.0,53.0,3.0,0.0002906000008806586,,,,
96,-18.42758560180664,-87.74258422851562,0.0,0.0,66.0,3.0,0.0002905000001192093,,,,
97,-16.245834350585938,-87.00550842285156,0.0,0.0,36.0,3.0,0.00029039999935775995,,,,
98,-18.556568145751953,-86.30705261230469,0.0,0.0,36.0,3.0,0.0002902999985963106,,,,
99,-15.414749145507812,-85.5909652709961,0.0,0.0,31.0,3.0,0.0002901999978348613,,,,
100,-13.79987621307373,-84.87305450439453,0.0,0.0,26.0,3.0,0.00029009999707341194,,,,
101,-9.433429718017578,-81.58372497558594,0.0,0.0,62.0,3.0,0.0002899999963119626,,,,
102,-42.46503448486328,-78.76002502441406,0.0,0.0,160.0,3.0,0.00028989999555051327,,,,
103,-14.12541675567627,-75.47396087646484,0.0,0.0,66.0,3.0,0.00028979999478906393,,,,
104,-21.340198516845703,-72.36035919189453,0.0,0.0,77.0,3.0,0.0002896999940276146,,,,
105,-12.332164764404297,-69.44757843017578,0.0,0.0,34.0,3.0,0.00028959999326616526,,,,
106,-24.472110748291016,-67.39163208007812,0.0,0.0,109.0,3.0,0.0002894999925047159,,,,
107,-20.84185218811035,-65.1712646484375,0.0,0.0,74.0,3.0,0.0002893999917432666,,,,
108,-33.79252624511719,-62.37977600097656,0.0,0.0,134.0,3.0,0.00028929999098181725,,,,
109,-18.141326904296875,-59.30032730102539,0.0,0.0,68.0,3.0,0.0002891999902203679,,,,
110,-17.128908157348633,-56.44817352294922,0.0,0.0,61.0,3.0,0.00028909998945891857,,,,
111,-13.97995662689209,-53.88877487182617,0.0,0.0,24.0,3.0,0.00028899998869746923,-0.005278437398374081,0.4897425174713135,2.801684617996216,0.010042560286819935
112,-10.898990631103516,-51.5577278137207,0.0,0.0,40.0,3.0,0.0002888999879360199,,,,
113,-15.791240692138672,-49.68954086303711,0.0,0.0,53.0,3.0,0.00028879998717457056,,,,
114,-13.136303901672363,-49.07985305786133,0.0,0.0,32.0,3.0,0.0002886999864131212,,,,
115,-17.213638305664062,-47.93022537231445,0.0,0.0,29.0,3.0,0.0002885999856516719,,,,
116,-17.95545196533203,-45.92429733276367,0.0,0.0,42.0,3.0,0.000288500013994053,,,,
117,-15.445402145385742,-44.64113235473633,0.0,0.0,36.0,3.0,0.00028840001323260367,,,,
118,-11.332152366638184,-43.39303207397461,0.0,0.0,40.0,3.0,0.00028830001247115433,,,,
119,-17.75802230834961,-41.288394927978516,0.0,0.0,44.0,3.0,0.000288200011709705,,,,
120,-13.005313873291016,-40.60820007324219,0.0,0.0,15.0,3.0,0.00028810001094825566,,,,
121,-16.24964141845703,-39.778961181640625,0.0,0.0,56.0,3.0,0.0002880000101868063,,,,
122,-5.908428192138672,-38.673343658447266,0.0,0.0,53.0,3.0,0.000287900009425357,,,,
123,-21.11980438232422,-37.70738983154297,0.0,0.0,49.0,3.0,0.00028780000866390765,,,,
124,-13.890363693237305,-35.511478424072266,0.0,0.0,34.0,3.0,0.0002877000079024583,,,,
125,-20.75310516357422,-35.06682205200195,0.0,0.0,69.0,3.0,0.000287600007141009,,,,
126,-16.625736236572266,-34.14924240112305,0.0,0.0,46.0,3.0,0.00028750000637955964,,,,
127,-12.90373420715332,-33.41408920288086,0.0,0.0,37.0,3.0,0.0002874000056181103,,,,
128,-8.65243148803711,-32.96139144897461,0.0,0.0,57.0,3.0,0.00028730000485666096,,,,
129,-13.967809677124023,-32.44943618774414,0.0,0.0,37.0,3.0,0.0002872000040952116,,,,
130,-13.538901329040527,-31.607036590576172,0.0,0.0,17.0,3.0,0.0002871000033337623,,,,
131,-14.759267807006836,-30.593904495239258,0.0,0.0,21.0,3.0,0.00028700000257231295,,,,
132,-6.824858665466309,-29.83133316040039,0.0,0.0,37.0,3.0,0.0002869000018108636,,,,
133,-29.197311401367188,-29.368642807006836,0.0,0.0,82.0,3.0,0.0002868000010494143,,,,
134,-15.391715049743652,-29.28856658935547,0.0,0.0,24.0,3.0,0.00028670000028796494,,,,
135,-10.586843490600586,-28.306447982788086,0.0,0.0,55.0,3.0,0.0002865999995265156,,,,
136,-26.70223617553711,-28.091466903686523,0.0,0.0,76.0,3.0,0.00028649999876506627,,,,
137,-17.042449951171875,-27.822729110717773,0.0,0.0,44.0,3.0,0.00028639999800361693,,,,
138,-18.101287841796875,-27.659055709838867,0.0,0.0,53.0,3.0,0.0002862999972421676,,,,
139,-13.582748413085938,-26.852628707885742,0.0,0.0,22.0,3.0,0.00028619999648071826,,,,
140,-29.48569107055664,-26.29583740234375,0.0,0.0,82.0,3.0,0.0002860999957192689,,,,
141,-5.819387912750244,-25.755329132080078,0.0,0.0,58.0,3.0,0.0002859999949578196,,,,
142,-12.638525009155273,-25.30005645751953,0.0,0.0,42.0,3.0,0.00028589999419637024,,,,
143,-6.200138092041016,-24.954933166503906,0.0,0.0,56.0,3.0,0.0002857999934349209,,,,
144,-12.199779510498047,-24.587434768676758,0.0,0.0,39.0,3.0,0.00028569999267347157,,,,
145,-12.403205871582031,-24.47930908203125,0.0,0.0,39.0,3.0,0.00028559999191202223,,,,
146,-20.739627838134766,-24.25432586669922,0.0,0.0,63.0,3.0,0.0002854999911505729,,,,
147,-17.552701950073242,-24.057334899902344,0.0,0.0,43.0,3.0,0.00028539999038912356,,,,
148,-24.21011734008789,-23.951431274414062,0.0,0.0,64.0,3.0,0.0002852999896276742,,,,
149,-28.295291900634766,-23.795026779174805,0.0,0.0,87.0,3.0,0.0002851999888662249,,,,
150,-22.29024887084961,-23.5491943359375,0.0,0.0,37.0,3.0,0.00028509998810477555,,,,
151,-14.202832221984863,-23.379905700683594,0.0,0.0,62.0,3.0,0.0002849999873433262,,,,
152,-8.340445518493652,-22.63907241821289,0.0,0.0,40.0,3.0,0.0002848999865818769,,,,
153,-14.000166893005371,-22.42324447631836,0.0,0.0,14.0,3.0,0.00028479998582042754,,,,
154,-12.764132499694824,-22.322895050048828,0.0,0.0,36.0,3.0,0.00028470001416280866,-0.0021291852463036776,0.5696725845336914,2.793632984161377,0.007575151510536671
155,-11.901174545288086,-21.99215316772461,0.0,0.0,63.0,3.0,0.0002846000134013593,,,,
156,-9.085359573364258,-21.912494659423828,0.0,0.0,41.0,3.0,0.00028450001263991,,,,
157,-15.748350143432617,-21.534095764160156,0.0,0.0,79.0,3.0,0.00028440001187846065,,,,
158,-22.740554809570312,-21.379667282104492,0.0,0.0,50.0,3.0,0.0002843000111170113,,,,
159,-12.820456504821777,-21.144746780395508,0.0,0.0,13.0,3.0,0.00028420001035556197,,,,
160,-13.314583778381348,-20.713449478149414,0.0,0.0,50.0,3.0,0.00028410000959411263,,,,
161,-15.822832107543945,-20.487531661987305,0.0,0.0,102.0,3.0,0.0002840000088326633,,,,
162,-19.92908477783203,-20.381689071655273,0.0,0.0,52.0,3.0,0.00028390000807121396,,,,
163,-4.106577396392822,-20.052080154418945,0.0,0.0,48.0,3.0,0.0002838000073097646,,,,
164,-9.758442878723145,-19.629697799682617,0.0,0.0,39.0,3.0,0.0002837000065483153,,,,
165,-1.9022941589355469,-19.2385196685791,0.0,0.0,58.0,3.0,0.00028360000578686595,,,,
166,-17.91964340209961,-19.02227020263672,0.0,0.0,56.0,3.0,0.0002835000050254166,,,,
167,-20.150402069091797,-18.97644805908203,0.0,0.0,43.0,3.0,0.0002834000042639673,,,,
168,-13.597107887268066,-18.959230422973633,0.0,0.0,69.0,3.0,0.00028330000350251794,,,,
169,-6.539791107177734,-18.812131881713867,0.0,0.0,42.0,3.0,0.0002832000027410686,,,,
170,-11.579882621765137,-18.588985443115234,0.0,0.0,23.0,3.0,0.00028310000197961926,,,,
171,-25.692447662353516,-18.459692001342773,0.0,0.0,95.0,3.0,0.00028300000121816993,,,,
172,-19.868732452392578,-18.329940795898438,0.0,0.0,67.0,3.0,0.0002829000004567206,,,,
173,-10.573290824890137,-18.063617706298828,0.0,0.0,32.0,3.0,0.00028279999969527125,,,,
174,-27.883682250976562,-18.15891456604004,0.0,0.0,106.0,3.0,0.0002826999989338219,,,,
175,-10.703076362609863,-17.420194625854492,0.0,0.0,114.0,3.0,0.0002825999981723726,,,,
176,-20.209270477294922,-17.542329788208008,0.0,0.0,86.0,3.0,0.00028249999741092324,,,,
177,-3.436716079711914,-17.289003372192383,0.0,0.0,67.0,3.0,0.0002823999966494739,,,,
178,-14.702537536621094,-17.109867095947266,0.0,0.0,57.0,3.0,0.00028229999588802457,,,,
179,-11.625022888183594,-16.868297576904297,0.0,0.0,19.0,3.0,0.00028219999512657523,,,,
180,-10.39653491973877,-16.7775936126709,0.0,0.0,34.0,3.0,0.0002820999943651259,,,,
181,-5.1286091804504395,-16.455907821655273,0.0,0.0,84.0,3.0,0.00028199999360367656,,,,
182,-14.055285453796387,-16.485214233398438,0.0,0.0,56.0,3.0,0.0002818999928422272,,,,
183,-11.382222175598145,-16.429912567138672,0.0,0.0,43.0,3.0,0.0002817999920807779,,,,
184,-16.977115631103516,-16.352130889892578,0.0,0.0,113.0,3.0,0.00028169999131932855,,,,
185,-15.111503601074219,-16.347427368164062,0.0,0.0,58.0,3.0,0.0002815999905578792,,,,
186,-11.955628395080566,-16.33856773376465,0.0,0.0,62.0,3.0,0.00028149998979642987,,,,
187,-26.748430252075195,-16.4403133392334,0.0,0.0,90.0,3.0,0.00028139998903498054,-0.003195678349584341,0.5661022067070007,2.7849478721618652,0.01031623687595129
188,-12.437475204467773,-16.446582794189453,0.0,0.0,91.0,3.0,0.0002812999882735312,,,,
189,-9.673812866210938,-16.4229736328125,0.0,0.0,144.0,3.0,0.00028119998751208186,,,,
190,-12.123750686645508,-16.234920501708984,0.0,0.0,40.0,3.0,0.0002810999867506325,,,,
191,-9.758563041687012,-16.16497039794922,0.0,0.0,26.0,3.0,0.0002809999859891832,,,,
192,-14.567239761352539,-16.083621978759766,0.0,0.0,64.0,3.0,0.0002809000143315643,,,,
193,-3.402535915374756,-15.465775489807129,0.0,0.0,47.0,3.0,0.00028080001357011497,,,,
194,-14.676324844360352,-15.33323860168457,0.0,0.0,36.0,3.0,0.00028070001280866563,,,,
195,-10.639039039611816,-15.306204795837402,0.0,0.0,31.0,3.0,0.0002806000120472163,,,,
196,-12.518665313720703,-15.247115135192871,0.0,0.0,14.0,3.0,0.00028050001128576696,,,,
197,-9.236618995666504,-15.177021026611328,0.0,0.0,78.0,3.0,0.0002804000105243176,,,,
198,-9.663747787475586,-15.088094711303711,0.0,0.0,79.0,3.0,0.0002803000097628683,,,,
199,-16.483034133911133,-15.098775863647461,0.0,0.0,86.0,3.0,0.00028020000900141895,,,,
200,-10.447186470031738,-15.0652494430542,0.0,0.0,101.0,3.0,0.0002801000082399696,,,,
201,-10.565442085266113,-15.076568603515625,0.0,0.0,47.0,3.0,0.0002800000074785203,,,,
202,-14.044593811035156,-14.792364120483398,0.0,0.0,16.0,3.0,0.00027990000671707094,,,,
203,-13.34908676147461,-14.784602165222168,0.0,0.0,68.0,3.0,0.0002798000059556216,,,,
204,-3.1552658081054688,-14.602752685546875,0.0,0.0,53.0,3.0,0.00027970000519417226,,,,
205,-15.324700355529785,-14.632678031921387,0.0,0.0,27.0,3.0,0.0002796000044327229,,,,
206,-0.6399106979370117,-14.394357681274414,0.0,0.0,66.0,3.0,0.0002795000036712736,,,,
207,-12.933675765991211,-14.315274238586426,0.0,0.0,21.0,3.0,0.00027940000290982425,,,,
208,-14.012581825256348,-14.117475509643555,0.0,0.0,14.0,3.0,0.0002793000021483749,,,,
209,-15.130370140075684,-14.087366104125977,0.0,0.0,44.0,3.0,0.0002792000013869256,,,,
210,-7.650084972381592,-13.992578506469727,0.0,0.0,61.0,3.0,0.00027910000062547624,,,,
211,-12.546377182006836,-13.978240966796875,0.0,0.0,53.0,3.0,0.0002789999998640269,,,,
212,-8.227572441101074,-13.951526641845703,0.0,0.0,57.0,3.0,0.00027889999910257757,,,,
213,-9.059330940246582,-13.884207725524902,0.0,0.0,40.0,3.0,0.00027879999834112823,,,,
214,-14.067741394042969,-13.893523216247559,0.0,0.0,82.0,3.0,0.0002786999975796789,,,,
215,-9.83182430267334,-13.819703102111816,0.0,0.0,47.0,3.0,0.00027859999681822956,,,,
216,-16.17804718017578,-13.801931381225586,0.0,0.0,61.0,3.0,0.0002784999960567802,,,,
217,-7.905764579772949,-13.726534843444824,0.0,0.0,57.0,3.0,0.0002783999952953309,,,,
218,-12.750040054321289,-13.740713119506836,0.0,0.0,36.0,3.0,0.00027829999453388155,,,,
219,-12.154755592346191,-13.684680938720703,0.0,0.0,20.0,3.0,0.0002781999937724322,,,,
220,-17.76544952392578,-13.732282638549805,0.0,0.0,105.0,3.0,0.00027809999301098287,,,,
221,-15.226953506469727,-13.722055435180664,0.0,0.0,34.0,3.0,0.00027799999224953353,,,,
222,-7.200978755950928,-13.734980583190918,0.0,0.0,37.0,3.0,0.0002778999914880842,,,,
223,23.025259017944336,-13.293529510498047,0.0,0.0,126.0,3.0,0.00027779999072663486,-0.003335565095767379,0.5175933241844177,2.7779502868652344,0.0027978853322565556
224,-13.353672981262207,-13.288163185119629,0.0,0.0,52.0,3.0,0.0002776999899651855,,,,
225,-0.047209739685058594,-13.081103324890137,0.0,0.0,49.0,3.0,0.0002775999892037362,,,,
226,-13.434775352478027,-13.049195289611816,0.0,0.0,10.0,3.0,0.00027749998844228685,,,,
227,-14.547830581665039,-13.065637588500977,0.0,0.0,65.0,3.0,0.0002773999876808375,,,,
228,18.61638641357422,-12.792949676513672,0.0,0.0,92.0,3.0,0.0002772999869193882,,,,
229,-8.367000579833984,-12.736939430236816,0.0,0.0,62.0,3.0,0.00027719998615793884,,,,
230,-16.01748275756836,-12.761724472045898,0.0,0.0,49.0,3.0,0.00027710001450031996,,,,
231,8.91046142578125,-12.52502727508545,0.0,0.0,83.0,3.0,0.0002770000137388706,,,,
232,-12.134485244750977,-12.57812213897705,0.0,0.0,30.0,3.0,0.0002769000129774213,,,,
233,-3.84610652923584,-12.324610710144043,0.0,0.0,74.0,3.0,0.00027680001221597195,,,,
234,-7.617461681365967,-12.246869087219238,0.0,0.0,67.0,3.0,0.0002767000114545226,,,,
235,-4.303133487701416,-12.184030532836914,0.0,0.0,81.0,3.0,0.00027660001069307327,,,,
236,41.47072982788086,-11.502302169799805,0.0,0.0,159.0,3.0,0.00027650000993162394,,,,
237,2.559554100036621,-11.306282043457031,0.0,0.0,71.0,3.0,0.0002764000091701746,,,,
238,-2.207582950592041,-11.147346496582031,0.0,0.0,53.0,3.0,0.00027630000840872526,,,,
239,-21.811866760253906,-11.229637145996094,0.0,0.0,61.0,3.0,0.0002762000076472759,,,,
240,-3.17307186126709,-10.966510772705078,0.0,0.0,57.0,3.0,0.0002761000068858266,,,,
241,-5.545948505401611,-10.963776588439941,0.0,0.0,34.0,3.0,0.00027600000612437725,,,,
242,-12.141764640808105,-10.958808898925781,0.0,0.0,16.0,3.0,0.0002759000053629279,,,,
243,-13.641433715820312,-11.033221244812012,0.0,0.0,42.0,3.0,0.0002758000046014786,,,,
244,-16.622974395751953,-11.077452659606934,0.0,0.0,58.0,3.0,0.00027570000384002924,,,,
245,-11.293944358825684,-11.066361427307129,0.0,0.0,42.0,3.0,0.0002756000030785799,,,,
246,-11.47702407836914,-10.973735809326172,0.0,0.0,41.0,3.0,0.00027550000231713057,,,,
247,-0.5109624862670898,-10.80331802368164,0.0,0.0,52.0,3.0,0.00027540000155568123,,,,
248,-0.4528350830078125,-10.565746307373047,0.0,0.0,150.0,3.0,0.0002753000007942319,,,,
249,-6.97052001953125,-10.352497100830078,0.0,0.0,71.0,3.0,0.00027520000003278255,,,,
250,-2.0872278213500977,-10.150466918945312,0.0,0.0,62.0,3.0,0.0002750999992713332,,,,
251,-5.774138927459717,-10.066180229187012,0.0,0.0,43.0,3.0,0.0002749999985098839,,,,
252,-13.98837947845459,-10.122659683227539,0.0,0.0,80.0,3.0,0.00027489999774843454,,,,
253,-11.683849334716797,-10.099496841430664,0.0,0.0,83.0,3.0,0.0002747999969869852,-0.0016836721915751696,0.50492924451828,2.7725367546081543,0.0039231907576322556
254,-10.240165710449219,-10.074256896972656,0.0,0.0,55.0,3.0,0.00027469999622553587,,,,
255,-11.327342987060547,-10.068517684936523,0.0,0.0,12.0,3.0,0.00027459999546408653,,,,
256,1.2968673706054688,-9.96469497680664,0.0,0.0,83.0,3.0,0.0002744999947026372,,,,
257,-5.935488700866699,-9.866567611694336,0.0,0.0,53.0,3.0,0.00027439999394118786,,,,
258,26.055301666259766,-9.378608703613281,0.0,0.0,77.0,3.0,0.0002742999931797385,,,,
259,-10.500800132751465,-9.355411529541016,0.0,0.0,18.0,3.0,0.0002741999924182892,,,,
260,-6.890880107879639,-9.29117488861084,0.0,0.0,55.0,3.0,0.00027409999165683985,,,,
261,5.877192497253418,-9.074174880981445,0.0,0.0,145.0,3.0,0.0002739999908953905,,,,
262,-5.82373046875,-8.933120727539062,0.0,0.0,51.0,3.0,0.0002738999901339412,,,,
263,-1.8383607864379883,-8.910439491271973,0.0,0.0,58.0,3.0,0.00027379998937249184,,,,
264,5.933132171630859,-8.753523826599121,0.0,0.0,107.0,3.0,0.0002736999886110425,,,,
