Step,Reward/Raw_Episode,Reward/Average_100_Episodes,Training/Success_Rate,Safety/Shield_Activations,Training/Episode_Length,Outcome/Type,Training/Learning_Rate,Loss/Policy_Loss,Loss/Value_Loss,Training/Entropy,Training/Approx_KL
593,-7.032372951507568,1.8735814094543457,0.0,0.0,61.0,3.0,0.00024080000002868474,,,,
594,-16.78848648071289,1.717858910560608,0.0,0.0,55.0,3.0,0.0002406999992672354,,,,
595,-7.0567193031311035,1.655140995979309,0.0,0.0,39.0,3.0,0.00024059999850578606,,,,
596,75.53436279296875,2.554325580596924,0.0,0.0,149.0,3.0,0.00024049999774433672,,,,
597,-3.5959134101867676,2.5912046432495117,0.0,0.0,51.0,3.0,0.0002403999969828874,,,,
598,11.134742736816406,2.813641309738159,0.0,0.0,62.0,3.0,0.00024029999622143805,,,,
599,1.908564567565918,2.915722608566284,0.0,0.0,59.0,3.0,0.0002401999954599887,,,,
600,15.635377883911133,3.2001090049743652,0.0,0.0,73.0,3.0,0.00024009999469853938,,,,
601,-7.257849216461182,3.1295108795166016,0.0,0.0,51.0,3.0,0.00023999999393709004,,,,
602,2.7415056228637695,3.2467353343963623,0.0,0.0,63.0,3.0,0.0002398999931756407,,,,
603,-1.4970941543579102,2.9882187843322754,0.0,0.0,49.0,3.0,0.0002398000069661066,,,,
604,-4.671479225158691,3.0033111572265625,0.0,0.0,57.0,3.0,0.00023970000620465726,-0.0008020239765755832,0.4893813729286194,2.728087902069092,0.004386541433632374
605,31.893634796142578,3.365043878555298,0.0,0.0,87.0,3.0,0.00023960000544320792,,,,
606,-8.989601135253906,3.3598990440368652,0.0,0.0,38.0,3.0,0.00023950000468175858,,,,
607,1.9235782623291016,3.3925607204437256,0.0,0.0,69.0,3.0,0.00023940000392030925,,,,
608,-12.97061538696289,3.147334337234497,0.0,0.0,24.0,3.0,0.0002393000031588599,,,,
609,-5.843388557434082,3.022412061691284,0.0,0.0,56.0,3.0,0.00023920000239741057,,,,
610,-0.10115909576416016,3.146293878555298,0.0,0.0,59.0,3.0,0.00023910000163596123,,,,
611,12.200002670288086,3.3966968059539795,0.0,0.0,93.0,3.0,0.0002390000008745119,,,,
612,6.553804397583008,3.5308988094329834,0.0,0.0,56.0,3.0,0.00023890000011306256,,,,
613,-15.699504852294922,3.248629093170166,0.0,0.0,26.0,3.0,0.00023879999935161322,,,,
614,-3.5145978927612305,3.281015396118164,0.0,0.0,38.0,3.0,0.0002386999985901639,,,,
615,21.229415893554688,3.363661527633667,0.0,0.0,89.0,3.0,0.00023859999782871455,,,,
616,-7.513790130615234,3.369907855987549,0.0,0.0,42.0,3.0,0.0002384999970672652,,,,
617,-8.272647857666016,3.3827764987945557,0.0,0.0,33.0,3.0,0.00023839999630581588,,,,
618,5.826766014099121,3.5586464405059814,0.0,0.0,58.0,3.0,0.00023829999554436654,,,,
619,12.845544815063477,3.68327260017395,0.0,0.0,98.0,3.0,0.0002381999947829172,,,,
620,2.8949012756347656,3.8357105255126953,0.0,0.0,63.0,3.0,0.00023809999402146786,,,,
621,7.572817802429199,3.961350917816162,0.0,0.0,90.0,3.0,0.00023799999326001853,,,,
622,-9.959365844726562,3.951723575592041,0.0,0.0,55.0,3.0,0.00023790000705048442,,,,
623,-3.0232152938842773,4.012356758117676,0.0,0.0,37.0,3.0,0.00023780000628903508,,,,
624,-2.0562820434570312,4.096843719482422,0.0,0.0,33.0,3.0,0.00023770000552758574,,,,
625,18.299823760986328,4.286765098571777,0.0,0.0,123.0,3.0,0.0002376000047661364,,,,
626,0.3776998519897461,4.423080921173096,0.0,0.0,68.0,3.0,0.00023750000400468707,,,,
627,-11.482373237609863,4.117318630218506,0.0,0.0,50.0,3.0,0.00023740000324323773,,,,
628,3.9405155181884766,4.0489583015441895,0.0,0.0,106.0,3.0,0.0002373000024817884,,,,
629,-5.2690887451171875,4.115042686462402,0.0,0.0,45.0,3.0,0.00023720000172033906,,,,
630,-7.619176864624023,4.161271572113037,0.0,0.0,34.0,3.0,0.00023710000095888972,,,,
631,-4.954061508178711,4.245532035827637,0.0,0.0,57.0,3.0,0.00023700000019744039,,,,
632,80.0809326171875,5.151818752288818,0.0,0.0,153.0,3.0,0.00023689999943599105,,,,
633,17.277442932128906,5.202248573303223,0.0,0.0,79.0,3.0,0.0002367999986745417,,,,
634,0.3519611358642578,4.956086158752441,0.0,0.0,77.0,3.0,0.00023669999791309237,-0.0005035111680626869,0.4928416609764099,2.7251081466674805,0.0013048214605078101
635,-8.260146141052246,4.978780269622803,0.0,0.0,31.0,3.0,0.00023659999715164304,,,,
636,-8.456023216247559,4.854953765869141,0.0,0.0,33.0,3.0,0.0002364999963901937,,,,
637,-9.994431495666504,4.806595325469971,0.0,0.0,52.0,3.0,0.00023639999562874436,,,,
638,-3.2806267738342285,4.818484783172607,0.0,0.0,51.0,3.0,0.00023629999486729503,,,,
639,1.7475175857543945,4.838759899139404,0.0,0.0,55.0,3.0,0.0002361999941058457,,,,
640,26.65726661682129,5.1646552085876465,0.0,0.0,91.0,3.0,0.00023609999334439635,,,,
641,-3.9568090438842773,5.1239728927612305,0.0,0.0,52.0,3.0,0.00023600000713486224,,,,
642,-13.422612190246582,4.8332438468933105,0.0,0.0,30.0,3.0,0.0002359000063734129,,,,
643,-7.799150466918945,4.806732654571533,0.0,0.0,51.0,3.0,0.00023580000561196357,,,,
644,-4.061277866363525,4.534544467926025,0.0,0.0,55.0,3.0,0.00023570000485051423,,,,
645,-10.270296096801758,4.250713348388672,0.0,0.0,20.0,3.0,0.0002356000040890649,,,,
646,-16.436790466308594,3.699559211730957,0.0,0.0,15.0,3.0,0.00023550000332761556,,,,
647,-0.9691848754882812,3.3209290504455566,0.0,0.0,51.0,3.0,0.00023540000256616622,,,,
648,6.693721771240234,3.509969472885132,0.0,0.0,64.0,3.0,0.00023530000180471689,,,,
649,8.423896789550781,3.6629507541656494,0.0,0.0,83.0,3.0,0.00023520000104326755,,,,
650,3.173007011413574,3.7013113498687744,0.0,0.0,54.0,3.0,0.0002351000002818182,,,,
651,-1.7186660766601562,3.813697099685669,0.0,0.0,91.0,3.0,0.00023499999952036887,,,,
652,-12.94873046875,3.698063850402832,0.0,0.0,22.0,3.0,0.00023489999875891954,,,,
653,4.279843330383301,3.8514516353607178,0.0,0.0,50.0,3.0,0.0002347999979974702,,,,
654,76.36737060546875,4.716646194458008,0.0,0.0,123.0,3.0,0.00023469999723602086,,,,
655,-4.561615943908691,4.76469087600708,0.0,0.0,30.0,3.0,0.00023459999647457153,,,,
656,-9.261024475097656,4.693714618682861,0.0,0.0,55.0,3.0,0.0002344999957131222,,,,
657,-1.2635555267333984,4.070929050445557,0.0,0.0,36.0,3.0,0.00023439999495167285,,,,
658,-13.10938549041748,3.040351629257202,0.0,0.0,21.0,3.0,0.00023429999419022352,,,,
659,-7.380118370056152,3.0206170082092285,0.0,0.0,22.0,3.0,0.00023419999342877418,,,,
660,-10.203208923339844,2.9999184608459473,0.0,0.0,62.0,3.0,0.00023410000721924007,,,,
661,3.891360282897949,3.074436664581299,0.0,0.0,52.0,3.0,0.00023400000645779073,,,,
662,12.422067642211914,3.358585834503174,0.0,0.0,87.0,3.0,0.0002339000056963414,,,,
663,18.65673828125,3.6150929927825928,0.0,0.0,134.0,3.0,0.00023380000493489206,,,,
664,7.427268028259277,3.718451499938965,0.0,0.0,80.0,3.0,0.00023370000417344272,,,,
665,23.97205352783203,3.955963134765625,0.0,0.0,79.0,3.0,0.00023360000341199338,,,,
666,-6.5873894691467285,3.843674421310425,0.0,0.0,59.0,3.0,0.00023350000265054405,,,,
667,-10.34682846069336,3.7014272212982178,0.0,0.0,20.0,3.0,0.0002334000018890947,,,,
668,5.636554718017578,3.870493173599243,0.0,0.0,75.0,3.0,0.00023330000112764537,,,,
669,5.786472320556641,3.7391843795776367,0.0,0.0,51.0,3.0,0.00023320000036619604,,,,
670,38.94432067871094,3.9059510231018066,0.0,0.0,127.0,3.0,0.0002330999996047467,-0.002529102610424161,0.49413299560546875,2.7223706245422363,0.005357514135539532
671,3.3169145584106445,3.9578163623809814,0.0,0.0,56.0,3.0,0.00023299999884329736,,,,
672,39.52526092529297,4.327480316162109,0.0,0.0,99.0,3.0,0.00023289999808184803,,,,
673,-5.458921909332275,4.377118110656738,0.0,0.0,38.0,3.0,0.0002327999973203987,,,,
674,-8.197397232055664,3.5924038887023926,0.0,0.0,31.0,3.0,0.00023269999655894935,,,,
675,11.106348037719727,3.5559768676757812,0.0,0.0,77.0,3.0,0.00023259999579750001,,,,
676,-14.52108383178711,3.4931812286376953,0.0,0.0,51.0,3.0,0.00023249999503605068,,,,
677,14.110553741455078,3.7658278942108154,0.0,0.0,73.0,3.0,0.00023239999427460134,,,,
678,13.6898193359375,3.8005664348602295,0.0,0.0,63.0,3.0,0.000232299993513152,,,,
679,33.8651237487793,4.088048934936523,0.0,0.0,120.0,3.0,0.00023219999275170267,,,,
680,5.600677490234375,3.999829053878784,0.0,0.0,64.0,3.0,0.00023210000654216856,,,,
681,15.903177261352539,4.067434310913086,0.0,0.0,67.0,3.0,0.00023200000578071922,,,,
682,-8.528554916381836,4.0383782386779785,0.0,0.0,49.0,3.0,0.00023190000501926988,,,,
683,51.82218551635742,4.632824897766113,0.0,0.0,116.0,3.0,0.00023180000425782055,,,,
684,-14.02305793762207,4.550966739654541,0.0,0.0,18.0,3.0,0.0002317000034963712,,,,
685,3.1182384490966797,4.662216663360596,0.0,0.0,65.0,3.0,0.00023160000273492187,,,,
686,6.949590682983398,4.778733730316162,0.0,0.0,89.0,3.0,0.00023150000197347254,,,,
687,-4.563134670257568,4.406041622161865,0.0,0.0,40.0,3.0,0.0002314000012120232,,,,
688,-4.751731872558594,4.306723117828369,0.0,0.0,42.0,3.0,0.00023130000045057386,,,,
689,-7.865503311157227,4.258652210235596,0.0,0.0,34.0,3.0,0.00023119999968912452,,,,
690,8.889483451843262,4.3609442710876465,0.0,0.0,61.0,3.0,0.0002310999989276752,,,,
691,-5.426961421966553,4.320922374725342,0.0,0.0,35.0,3.0,0.00023099999816622585,,,,
692,25.052242279052734,4.144594192504883,0.0,0.0,73.0,3.0,0.00023089999740477651,,,,
693,81.92306518554688,5.034148693084717,0.0,0.0,120.0,3.0,0.00023079999664332718,,,,
694,1.272578239440918,5.214759349822998,0.0,0.0,47.0,3.0,0.00023069999588187784,,,,
695,-10.239961624145508,5.182927131652832,0.0,0.0,19.0,3.0,0.0002305999951204285,,,,
696,13.86114501953125,4.566195011138916,0.0,0.0,82.0,3.0,0.00023049999435897917,,,,
697,-13.779958724975586,4.464354515075684,0.0,0.0,21.0,3.0,0.00023039999359752983,,,,
698,1.8285198211669922,4.3712921142578125,0.0,0.0,44.0,3.0,0.0002302999928360805,,,,
699,6.813739776611328,4.420344352722168,0.0,0.0,76.0,3.0,0.00023020000662654638,,,,
700,0.07127666473388672,4.264703273773193,0.0,0.0,45.0,3.0,0.00023010000586509705,,,,
701,17.255813598632812,4.50984001159668,0.0,0.0,103.0,3.0,0.0002300000051036477,-0.0020266869105398655,0.5036748647689819,2.7193851470947266,0.002760812407359481
702,5.796095848083496,4.540386199951172,0.0,0.0,75.0,3.0,0.00022990000434219837,,,,
703,21.256996154785156,4.767926216125488,0.0,0.0,81.0,3.0,0.00022980000358074903,,,,
704,-0.1745471954345703,4.812895774841309,0.0,0.0,51.0,3.0,0.0002297000028192997,,,,
705,-10.345754623413086,4.390501499176025,0.0,0.0,17.0,3.0,0.00022960000205785036,,,,
706,4.7789716720581055,4.528187274932861,0.0,0.0,51.0,3.0,0.00022950000129640102,,,,
707,3.2149953842163086,4.541101455688477,0.0,0.0,59.0,3.0,0.0002294000005349517,,,,
708,-8.449474334716797,4.586312770843506,0.0,0.0,35.0,3.0,0.00022929999977350235,,,,
709,-6.394206523895264,4.58080530166626,0.0,0.0,34.0,3.0,0.000229199999012053,,,,
710,54.234039306640625,5.124156951904297,0.0,0.0,107.0,3.0,0.00022909999825060368,,,,
711,-12.637157440185547,4.8757853507995605,0.0,0.0,31.0,3.0,0.00022899999748915434,,,,
712,5.0372819900512695,4.860620021820068,0.0,0.0,62.0,3.0,0.000228899996727705,,,,
713,-4.259610176086426,4.975019454956055,0.0,0.0,43.0,3.0,0.00022879999596625566,,,,
714,-7.577006816864014,4.9343953132629395,0.0,0.0,37.0,3.0,0.00022869999520480633,,,,
715,-11.538531303405762,4.606715202331543,0.0,0.0,20.0,3.0,0.000228599994443357,,,,
716,1.1274442672729492,4.693127632141113,0.0,0.0,54.0,3.0,0.00022849999368190765,,,,
717,18.92108154296875,4.965064525604248,0.0,0.0,96.0,3.0,0.00022839999292045832,,,,
718,6.8329267501831055,4.975126266479492,0.0,0.0,57.0,3.0,0.0002283000067109242,,,,
719,6.97054386138916,4.916376113891602,0.0,0.0,63.0,3.0,0.00022820000594947487,,,,
720,2.3931360244750977,4.911358833312988,0.0,0.0,67.0,3.0,0.00022810000518802553,,,,
721,-4.58341646194458,4.789796352386475,0.0,0.0,46.0,3.0,0.0002280000044265762,,,,
722,8.365269660949707,4.973042964935303,0.0,0.0,53.0,3.0,0.00022790000366512686,,,,
723,-10.116748809814453,4.9021077156066895,0.0,0.0,26.0,3.0,0.00022780000290367752,,,,
724,13.450666427612305,5.05717658996582,0.0,0.0,67.0,3.0,0.00022770000214222819,,,,
725,-10.657252311706543,4.767605781555176,0.0,0.0,11.0,3.0,0.00022760000138077885,,,,
726,18.440929412841797,4.948238372802734,0.0,0.0,63.0,3.0,0.0002275000006193295,,,,
727,2.9621667861938477,5.092683792114258,0.0,0.0,49.0,3.0,0.00022739999985788018,,,,
728,28.048248291015625,5.333761215209961,0.0,0.0,107.0,3.0,0.00022729999909643084,,,,
729,-7.757726669311523,5.308874607086182,0.0,0.0,45.0,3.0,0.0002271999983349815,,,,
730,-9.174636840820312,5.293320178985596,0.0,0.0,52.0,3.0,0.00022709999757353216,,,,
731,-0.3655681610107422,5.339205741882324,0.0,0.0,86.0,3.0,0.00022699999681208283,,,,
732,39.40374755859375,4.932433605194092,0.0,0.0,85.0,3.0,0.0002268999960506335,,,,
733,-6.23699426651001,4.697288990020752,0.0,0.0,24.0,3.0,0.00022679999528918415,,,,
734,34.12575149536133,5.035027503967285,0.0,0.0,95.0,3.0,0.00022669999452773482,,,,
735,3.089777946472168,5.148526668548584,0.0,0.0,52.0,3.0,0.00022659999376628548,,,,
736,-4.122788429260254,5.191858291625977,0.0,0.0,56.0,3.0,0.00022649999300483614,0.0026725931093096733,0.49528032541275024,2.7159790992736816,0.006100771948695183
737,-13.199931144714355,5.15980339050293,0.0,0.0,49.0,3.0,0.00022640000679530203,,,,
738,10.724111557006836,5.299851894378662,0.0,0.0,58.0,3.0,0.0002263000060338527,,,,
739,18.07826042175293,5.46315860748291,0.0,0.0,82.0,3.0,0.00022620000527240336,,,,
740,-10.503514289855957,5.091551780700684,0.0,0.0,40.0,3.0,0.00022610000451095402,,,,
741,12.558735847473145,5.2567057609558105,0.0,0.0,66.0,3.0,0.00022600000374950469,,,,
742,-10.104582786560059,5.289886951446533,0.0,0.0,24.0,3.0,0.00022590000298805535,,,,
743,12.172164916992188,5.48960018157959,0.0,0.0,52.0,3.0,0.000225800002226606,,,,
744,-11.095929145812988,5.419254302978516,0.0,0.0,40.0,3.0,0.00022570000146515667,,,,
745,-9.685346603393555,5.425103187561035,0.0,0.0,31.0,3.0,0.00022560000070370734,,,,
746,1.5921030044555664,5.6053924560546875,0.0,0.0,51.0,3.0,0.000225499999942258,,,,
747,-9.930635452270508,5.515777111053467,0.0,0.0,41.0,3.0,0.00022539999918080866,,,,
748,29.592126846313477,5.7447614669799805,0.0,0.0,83.0,3.0,0.00022529999841935933,,,,
749,-8.721692085266113,5.573305130004883,0.0,0.0,33.0,3.0,0.00022519999765791,,,,
750,-6.488400936126709,5.476691246032715,0.0,0.0,40.0,3.0,0.00022509999689646065,,,,
751,-10.204687118530273,5.391830921173096,0.0,0.0,24.0,3.0,0.00022499999613501132,,,,
752,14.041170120239258,5.661730766296387,0.0,0.0,64.0,3.0,0.00022489999537356198,,,,
753,3.8691558837890625,5.657623291015625,0.0,0.0,48.0,3.0,0.00022479999461211264,,,,
754,4.469412803649902,4.938642978668213,0.0,0.0,66.0,3.0,0.0002246999938506633,,,,
755,-6.376961708068848,4.920490741729736,0.0,0.0,40.0,3.0,0.00022459999308921397,,,,
756,9.295971870422363,5.106060028076172,0.0,0.0,65.0,3.0,0.00022450000687967986,,,,
757,-9.196961402893066,5.026726245880127,0.0,0.0,40.0,3.0,0.00022440000611823052,,,,
758,12.807613372802734,5.285895824432373,0.0,0.0,72.0,3.0,0.00022430000535678118,,,,
759,-11.278241157531738,5.246914863586426,0.0,0.0,34.0,3.0,0.00022420000459533185,,,,
760,15.742868423461914,5.506375312805176,0.0,0.0,67.0,3.0,0.0002241000038338825,,,,
761,11.101907730102539,5.578481674194336,0.0,0.0,64.0,3.0,0.00022400000307243317,,,,
762,-4.2547502517700195,5.411712646484375,0.0,0.0,51.0,3.0,0.00022390000231098384,,,,
763,-11.572531700134277,5.109420299530029,0.0,0.0,36.0,3.0,0.0002238000015495345,,,,
764,-6.2178239822387695,4.972969055175781,0.0,0.0,55.0,3.0,0.00022370000078808516,,,,
765,9.784468650817871,4.831092834472656,0.0,0.0,62.0,3.0,0.00022360000002663583,,,,
766,-11.761155128479004,4.779355049133301,0.0,0.0,28.0,3.0,0.0002234999992651865,,,,
767,-11.992586135864258,4.762897968292236,0.0,0.0,53.0,3.0,0.00022339999850373715,,,,
768,16.94778060913086,4.876010417938232,0.0,0.0,68.0,3.0,0.00022329999774228781,,,,
769,-1.0640602111816406,4.807505130767822,0.0,0.0,51.0,3.0,0.00022319999698083848,,,,
770,-7.51661491394043,4.342895984649658,0.0,0.0,38.0,3.0,0.00022309999621938914,,,,
771,-7.354850769042969,4.236178398132324,0.0,0.0,39.0,3.0,0.0002229999954579398,,,,
772,15.790781021118164,3.998833417892456,0.0,0.0,75.0,3.0,0.00022289999469649047,,,,
773,-1.0952634811401367,4.0424699783325195,0.0,0.0,36.0,3.0,0.00022279999393504113,,,,
774,0.8036050796508789,4.132479667663574,0.0,0.0,58.0,3.0,0.0002226999931735918,-0.007515253033488989,0.48770809173583984,2.712738037109375,0.014571763575077057
775,-1.2526092529296875,4.008890151977539,0.0,0.0,46.0,3.0,0.00022260000696405768,,,,
776,-5.4923930168151855,4.09917688369751,0.0,0.0,46.0,3.0,0.00022250000620260835,,,,
777,35.6161994934082,4.314234256744385,0.0,0.0,89.0,3.0,0.000222400005441159,,,,
778,9.265691757202148,4.269992351531982,0.0,0.0,69.0,3.0,0.00022230000467970967,,,,
779,46.3729362487793,4.395070552825928,0.0,0.0,109.0,3.0,0.00022220000391826034,,,,
780,9.988916397094727,4.438953399658203,0.0,0.0,69.0,3.0,0.000222100003156811,,,,
781,63.78215026855469,4.917742729187012,0.0,0.0,137.0,3.0,0.00022200000239536166,,,,
782,43.749481201171875,5.440523624420166,0.0,0.0,113.0,3.0,0.00022190000163391232,,,,
783,-0.9749488830566406,4.9125518798828125,0.0,0.0,62.0,3.0,0.000221800000872463,,,,
784,15.134820938110352,5.20413064956665,0.0,0.0,54.0,3.0,0.00022170000011101365,,,,
785,-4.776924133300781,5.125178813934326,0.0,0.0,39.0,3.0,0.00022159999934956431,,,,
786,-9.783708572387695,4.957846164703369,0.0,0.0,35.0,3.0,0.00022149999858811498,,,,
787,-0.9058446884155273,4.994419097900391,0.0,0.0,51.0,3.0,0.00022139999782666564,,,,
788,1.617227554321289,5.058108329772949,0.0,0.0,64.0,3.0,0.0002212999970652163,,,,
789,22.511062622070312,5.361874580383301,0.0,0.0,83.0,3.0,0.00022119999630376697,,,,
790,-7.073114395141602,5.2022480964660645,0.0,0.0,39.0,3.0,0.00022109999554231763,,,,
791,20.781291961669922,5.464330673217773,0.0,0.0,117.0,3.0,0.0002209999947808683,,,,
792,-7.81480598449707,5.135660171508789,0.0,0.0,26.0,3.0,0.00022089999401941895,,,,
793,3.719329833984375e-05,4.316429615020752,0.0,0.0,51.0,3.0,0.00022079999325796962,,,,
794,142.31956481933594,5.72689962387085,0.0,0.0,189.0,3.0,0.0002207000070484355,,,,
795,27.3472900390625,6.102771759033203,0.0,0.0,86.0,3.0,0.00022060000628698617,,,,
796,60.9210319519043,6.573370933532715,0.0,0.0,113.0,3.0,0.00022050000552553684,,,,
797,18.233795166015625,6.893508434295654,0.0,0.0,75.0,3.0,0.0002204000047640875,,,,
798,-3.9740824699401855,6.835482597351074,0.0,0.0,42.0,3.0,0.00022030000400263816,,,,
799,52.580101013183594,7.293145179748535,0.0,0.0,96.0,3.0,0.00022020000324118882,,,,
800,-11.278993606567383,7.179643630981445,0.0,0.0,38.0,3.0,0.0002201000024797395,,,,
801,22.00346565246582,7.2271199226379395,0.0,0.0,76.0,3.0,0.00022000000171829015,0.0003141116467304528,0.4832432270050049,2.710320234298706,0.0053941719233989716
802,179.85455322265625,8.967704772949219,0.0,0.0,196.0,1.0,0.0002199000009568408,,,,
803,13.147051811218262,8.886605262756348,0.0,0.0,64.0,3.0,0.00021980000019539148,,,,
804,-6.053280353546143,8.8278169631958,0.0,0.0,35.0,3.0,0.00021969999943394214,,,,
805,-2.915675163269043,8.902118682861328,0.0,0.0,64.0,3.0,0.0002195999986724928,,,,
806,-9.414961814880371,8.76017951965332,0.0,0.0,40.0,3.0,0.00021949999791104347,,,,
807,61.10687255859375,9.339098930358887,0.0,0.0,117.0,3.0,0.00021939999714959413,,,,
808,-5.925669193267822,9.364336013793945,0.0,0.0,39.0,3.0,0.0002192999963881448,,,,
809,-6.723170757293701,9.36104679107666,0.0,0.0,41.0,3.0,0.00021919999562669545,,,,
810,-4.447916507720947,8.774227142333984,0.0,0.0,49.0,3.0,0.00021909999486524612,,,,
811,54.45170593261719,9.44511604309082,0.0,0.0,111.0,3.0,0.00021899999410379678,,,,
812,-10.087309837341309,9.293869972229004,0.0,0.0,33.0,3.0,0.00021889999334234744,,,,
813,9.939772605895996,9.435863494873047,0.0,0.0,63.0,3.0,0.00021880000713281333,,,,
814,-12.164405822753906,9.389989852905273,0.0,0.0,17.0,3.0,0.000218700006371364,,,,
815,-11.981877326965332,9.3855562210083,0.0,0.0,17.0,3.0,0.00021860000560991466,,,,
816,14.815579414367676,9.522436141967773,0.0,0.0,81.0,3.0,0.00021850000484846532,,,,
817,-1.4410438537597656,9.318816184997559,0.0,0.0,44.0,3.0,0.00021840000408701599,,,,
818,-2.104705333709717,9.229440689086914,0.0,0.0,67.0,3.0,0.00021830000332556665,,,,
819,-9.141737937927246,9.068317413330078,0.0,0.0,26.0,3.0,0.0002182000025641173,,,,
820,-7.932829856872559,8.965058326721191,0.0,0.0,41.0,3.0,0.00021810000180266798,,,,
821,54.8347053527832,9.559239387512207,0.0,0.0,116.0,3.0,0.00021800000104121864,,,,
822,8.869885444641113,9.564285278320312,0.0,0.0,69.0,3.0,0.0002179000002797693,,,,
823,-5.788959980010986,9.607563018798828,0.0,0.0,36.0,3.0,0.00021779999951831996,,,,
824,-12.67630386352539,9.346293449401855,0.0,0.0,22.0,3.0,0.00021769999875687063,,,,
825,7.075366973876953,9.523618698120117,0.0,0.0,56.0,3.0,0.0002175999979954213,,,,
826,19.464094161987305,9.533851623535156,0.0,0.0,111.0,3.0,0.00021749999723397195,,,,
827,-4.536801338195801,9.458861351013184,0.0,0.0,37.0,3.0,0.00021739999647252262,,,,
828,-0.625859260559082,9.172120094299316,0.0,0.0,47.0,3.0,0.00021729999571107328,,,,
829,-3.839507579803467,9.211302757263184,0.0,0.0,36.0,3.0,0.00021719999494962394,,,,
830,5.514629364013672,9.358195304870605,0.0,0.0,58.0,3.0,0.0002170999941881746,,,,
831,1.3289337158203125,9.375140190124512,0.0,0.0,34.0,3.0,0.00021699999342672527,,,,
832,22.642789840698242,9.20753002166748,0.0,0.0,75.0,3.0,0.00021690000721719116,,,,
833,-1.9753451347351074,9.25014591217041,0.0,0.0,55.0,3.0,0.00021680000645574182,,,,
834,-1.3835315704345703,8.895052909851074,0.0,0.0,45.0,3.0,0.00021670000569429249,0.0005844736006110907,0.4935538172721863,2.7094438076019287,0.008006388321518898
835,0.9515237808227539,8.87367057800293,0.0,0.0,59.0,3.0,0.00021660000493284315,,,,
836,33.61325454711914,9.251031875610352,0.0,0.0,75.0,3.0,0.0002165000041713938,,,,
837,-12.513389587402344,9.25789737701416,0.0,0.0,36.0,3.0,0.00021640000340994447,,,,
838,28.555782318115234,9.436214447021484,0.0,0.0,83.0,3.0,0.00021630000264849514,,,,
839,-3.3692069053649902,9.221739768981934,0.0,0.0,29.0,3.0,0.0002162000018870458,,,,
840,27.253402709960938,9.599308967590332,0.0,0.0,71.0,3.0,0.00021610000112559646,,,,
841,-2.691136360168457,9.446809768676758,0.0,0.0,53.0,3.0,0.00021600000036414713,,,,
842,-0.7734212875366211,9.540121078491211,0.0,0.0,70.0,3.0,0.0002158999996026978,,,,
843,-3.2228426933288574,9.386171340942383,0.0,0.0,38.0,3.0,0.00021579999884124845,,,,
844,-0.5052003860473633,9.492077827453613,0.0,0.0,43.0,3.0,0.00021569999807979912,,,,
845,33.21873474121094,9.921119689941406,0.0,0.0,103.0,3.0,0.00021559999731834978,,,,
846,-8.499255180358887,9.820206642150879,0.0,0.0,33.0,3.0,0.00021549999655690044,,,,
847,-9.041276931762695,9.829100608825684,0.0,0.0,47.0,3.0,0.0002153999957954511,,,,
848,-0.5108833312988281,9.528069496154785,0.0,0.0,90.0,3.0,0.00021529999503400177,,,,
849,-2.2048521041870117,9.593238830566406,0.0,0.0,67.0,3.0,0.00021519999427255243,,,,
850,13.579584121704102,9.79391860961914,0.0,0.0,65.0,3.0,0.0002150999935111031,,,,
851,38.26750183105469,10.278639793395996,0.0,0.0,94.0,3.0,0.00021499999274965376,,,,
852,-5.881733417510986,10.079410552978516,0.0,0.0,34.0,3.0,0.00021490000654011965,,,,
853,2.3807497024536133,10.064526557922363,0.0,0.0,57.0,3.0,0.0002148000057786703,,,,
854,7.033788681030273,10.090169906616211,0.0,0.0,52.0,3.0,0.00021470000501722097,,,,
855,5.349806785583496,10.207437515258789,0.0,0.0,74.0,3.0,0.00021460000425577164,,,,
856,-3.1818933486938477,10.082659721374512,0.0,0.0,34.0,3.0,0.0002145000034943223,,,,
857,8.90896987915039,10.26371955871582,0.0,0.0,65.0,3.0,0.00021440000273287296,,,,
858,-11.611051559448242,10.019532203674316,0.0,0.0,20.0,3.0,0.00021430000197142363,,,,
859,2.155813217163086,10.153873443603516,0.0,0.0,50.0,3.0,0.0002142000012099743,,,,
860,71.85816955566406,10.715025901794434,0.0,0.0,132.0,3.0,0.00021410000044852495,,,,
861,-8.703561782836914,10.516971588134766,0.0,0.0,25.0,3.0,0.00021399999968707561,,,,
862,1.8982019424438477,10.578499794006348,0.0,0.0,44.0,3.0,0.00021389999892562628,,,,
863,-7.337245941162109,10.62085247039795,0.0,0.0,38.0,3.0,0.00021379999816417694,,,,
864,-8.47510051727295,10.59827995300293,0.0,0.0,32.0,3.0,0.0002136999974027276,,,,
865,16.88043212890625,10.669240951538086,0.0,0.0,75.0,3.0,0.00021359999664127827,,,,
866,-5.08872127532959,10.735962867736816,0.0,0.0,59.0,3.0,0.00021349999587982893,,,,
867,102.07330322265625,11.876623153686523,0.0,0.0,145.0,3.0,0.0002133999951183796,0.000723998702596873,0.4974870979785919,2.7084851264953613,0.004026667680591345
868,-6.556908130645752,11.641576766967773,0.0,0.0,32.0,3.0,0.00021329999435693026,,,,
869,2.9545412063598633,11.6817626953125,0.0,0.0,52.0,3.0,0.00021319999359548092,,,,
870,8.848004341125488,11.845409393310547,0.0,0.0,51.0,3.0,0.00021309999283403158,,,,
